source,target,datetime
cosnet_bifi,svscarpino,2018-06-11 10:50:55+00:00
cosnet_bifi,tinaeliassi,2018-05-09 18:55:55+00:00
cosnet_bifi,tinaeliassi,2018-05-24 17:31:58+00:00
cosnet_bifi,vcolizza,2018-05-15 15:33:21+00:00
cosnet_bifi,vcolizza,2018-06-09 18:43:59+00:00
cosnet_bifi,vcolizza,2018-06-10 15:06:02+00:00
cosnet_bifi,vcolizza,2018-06-10 17:41:59+00:00
dan_marinazzo,LindaDouw,2018-05-31 15:11:51+00:00
dan_marinazzo,LindaDouw,2018-06-05 17:02:31+00:00
dan_marinazzo,LindaDouw,2018-06-10 17:09:30+00:00
dan_marinazzo,LindaDouw,2018-06-11 14:14:32+00:00
dan_marinazzo,PLOSONE,2018-06-04 18:40:05+00:00
dan_marinazzo,PiratePeel,2018-06-08 06:44:28+00:00
dan_marinazzo,aaronclauset,2018-06-12 07:16:57+00:00
dan_marinazzo,anduviera,2018-06-02 14:18:57+00:00
dan_marinazzo,fede7j,2018-06-06 17:20:39+00:00
dan_marinazzo,manlius84,2018-06-07 16:16:12+00:00
dan_marinazzo,spornslab,2018-06-06 18:50:08+00:00
dan_marinazzo,spornslab,2018-06-10 13:33:57+00:00
dc_moyer,dan_marinazzo,2018-06-11 09:55:38+00:00
dc_moyer,jabawack,2018-04-04 18:34:01+00:00
dc_moyer,jabawack,2018-05-04 20:38:03+00:00
dc_moyer,jabawack,2018-05-26 00:57:35+00:00
dc_moyer,jabawack,2018-05-26 14:33:42+00:00
dc_moyer,ryanjgallag,2018-04-24 09:52:27+00:00
dc_moyer,ryanjgallag,2018-04-27 01:19:06+00:00
dc_moyer,ryanjgallag,2018-04-28 19:36:14+00:00
dc_moyer,ryanjgallag,2018-05-01 20:16:33+00:00
dc_moyer,ryanjgallag,2018-05-22 21:06:20+00:00
dc_moyer,ryanjgallag,2018-05-22 22:55:54+00:00
dc_moyer,ryanjgallag,2018-06-02 12:46:27+00:00
dc_moyer,spornslab,2018-04-11 13:47:15+00:00
deaneckles,PiratePeel,2018-06-11 08:24:04+00:00
deaneckles,aaronclauset,2018-06-11 07:36:25+00:00
deaneckles,oneofyen,2018-06-11 16:19:07+00:00
deaneckles,tinaeliassi,2018-06-11 16:08:12+00:00
diestra77,NetContagions,2018-03-29 07:19:29+00:00
diestra77,NetContagions,2018-04-19 11:47:45+00:00
diestra77,_AlexArenas,2018-03-29 10:06:15+00:00
diestra77,_AlexArenas,2018-05-16 10:48:30+00:00
diestra77,_AlexArenas,2018-05-16 10:54:58+00:00
diestra77,_AlexArenas,2018-06-08 09:37:35+00:00
diestra77,anduviera,2018-06-02 14:18:57+00:00
diestra77,bansallab,2018-04-04 16:17:36+00:00
diestra77,bansallab,2018-05-17 14:58:32+00:00
diestra77,cosnet_bifi,2018-05-09 07:54:24+00:00
diestra77,diestra77,2018-06-05 16:53:36+00:00
diestra77,robysinatra,2018-03-14 20:14:30+00:00
diestra77,svscarpino,2018-03-09 19:29:54+00:00
diestra77,svscarpino,2018-05-11 10:53:22+00:00
diestra77,svscarpino,2018-06-11 12:19:27+00:00
droneale,Knhannah,2018-06-05 06:19:36+00:00
droneale,Knhannah,2018-06-08 05:52:55+00:00
droneale,Knhannah,2018-06-09 08:24:04+00:00
droneale,Knhannah,2018-06-10 00:08:05+00:00
droneale,Knhannah,2018-06-11 20:47:19+00:00
droneale,PiratePeel,2018-06-11 20:19:50+00:00
droneale,tinaeliassi,2018-06-11 16:08:12+00:00
droneale,vcolizza,2018-06-11 04:58:36+00:00
elisa_omodei,CGraciaLazaro,2017-09-22 15:04:11+00:00
elisa_omodei,CGraciaLazaro,2017-10-20 13:17:35+00:00
elisa_omodei,GuidoCaldarelli,2015-11-15 10:04:08+00:00
elisa_omodei,MangioniG,2018-03-08 20:19:48+00:00
elisa_omodei,PiratePeel,2017-09-22 16:28:25+00:00
elisa_omodei,PiratePeel,2017-09-22 16:29:12+00:00
elisa_omodei,_AlexArenas,2016-09-07 07:28:58+00:00
elisa_omodei,anduviera,2017-09-22 17:23:21+00:00
elisa_omodei,ciro,2017-09-20 21:46:20+00:00
elisa_omodei,ciro,2017-09-22 17:11:48+00:00
elisa_omodei,ciro,2017-09-22 19:47:36+00:00
elisa_omodei,ciro,2018-02-26 08:59:02+00:00
elisa_omodei,ciro,2018-02-26 09:12:02+00:00
elisa_omodei,cosnet_bifi,2017-02-28 20:40:02+00:00
elisa_omodei,cosnet_bifi,2017-09-22 15:09:23+00:00
elisa_omodei,cosnet_bifi,2017-12-01 11:45:51+00:00
elisa_omodei,cosnet_bifi,2018-02-09 11:47:23+00:00
elisa_omodei,cosnet_bifi,2018-03-22 07:22:11+00:00
elisa_omodei,fede7j,2016-01-29 10:11:09+00:00
elisa_omodei,fede7j,2016-03-24 09:04:53+00:00
elisa_omodei,fede7j,2017-04-01 11:07:40+00:00
elisa_omodei,jabawack,2016-01-25 21:41:00+00:00
elisa_omodei,jabawack,2017-12-14 21:38:07+00:00
elisa_omodei,manlius84,2015-10-05 12:54:37+00:00
elisa_omodei,manlius84,2016-01-25 08:26:27+00:00
elisa_omodei,manlius84,2016-04-18 12:26:37+00:00
elisa_omodei,manlius84,2016-09-07 17:30:58+00:00
elisa_omodei,manlius84,2016-11-30 16:14:55+00:00
elisa_omodei,manlius84,2016-12-02 13:47:47+00:00
elisa_omodei,mtizzoni,2017-09-20 21:45:13+00:00
elisa_omodei,net_science,2017-09-21 17:13:46+00:00
elisa_omodei,net_science,2017-09-21 17:31:54+00:00
elisa_omodei,vcolizza,2017-09-22 07:04:35+00:00
elisa_omodei,vcolizza,2017-11-16 14:19:12+00:00
emanudelfava,NetContagions,2018-06-11 09:05:44+00:00
emanudelfava,SamuelJenness,2018-06-11 12:47:46+00:00
emanudelfava,ciro,2018-06-08 13:25:41+00:00
emanudelfava,ciro,2018-06-11 12:53:32+00:00
emanudelfava,juniperlov,2018-06-11 14:12:44+00:00
emanudelfava,lucpappalard,2018-06-11 12:40:05+00:00
emanudelfava,mtizzoni,2018-06-10 13:04:23+00:00
emanudelfava,mtizzoni,2018-06-11 10:47:58+00:00
emanudelfava,mtizzoni,2018-06-11 12:19:12+00:00
emanudelfava,mtizzoni,2018-06-11 12:52:08+00:00
emanudelfava,mtizzoni,2018-06-11 13:23:55+00:00
emanudelfava,svscarpino,2018-06-11 08:14:14+00:00
emanudelfava,svscarpino,2018-06-11 08:46:04+00:00
emanudelfava,svscarpino,2018-06-11 10:03:04+00:00
emanudelfava,svscarpino,2018-06-11 10:50:55+00:00
emanudelfava,svscarpino,2018-06-11 10:53:59+00:00
emanudelfava,svscarpino,2018-06-11 12:19:27+00:00
eugeValdano,_AlexArenas,2016-11-04 20:48:38+00:00
eugeValdano,ciro,2016-07-12 07:27:55+00:00
eugeValdano,ciro,2016-07-13 13:27:27+00:00
eugeValdano,ciro,2016-07-13 13:33:17+00:00
eugeValdano,ciro,2016-07-13 15:56:15+00:00
eugeValdano,cosnet_bifi,2015-10-28 10:26:41+00:00
eugeValdano,cosnet_bifi,2016-03-04 12:44:30+00:00
eugeValdano,elisa_omodei,2015-04-08 15:59:38+00:00
eugeValdano,elisa_omodei,2015-04-25 10:28:50+00:00
eugeValdano,elisa_omodei,2015-05-12 15:32:04+00:00
eugeValdano,elisa_omodei,2015-06-01 15:58:43+00:00
eugeValdano,elisa_omodei,2015-06-01 22:36:43+00:00
eugeValdano,elisa_omodei,2015-06-01 23:14:27+00:00
eugeValdano,elisa_omodei,2015-06-04 12:48:30+00:00
eugeValdano,elisa_omodei,2016-01-25 09:01:16+00:00
eugeValdano,elisa_omodei,2018-05-22 20:03:22+00:00
eugeValdano,fede7j,2015-06-04 10:58:53+00:00
eugeValdano,manlius84,2015-04-08 18:02:25+00:00
eugeValdano,manlius84,2015-10-15 20:27:43+00:00
eugeValdano,mtizzoni,2015-05-11 17:13:54+00:00
eugeValdano,mtizzoni,2015-06-08 08:21:51+00:00
eugeValdano,mtizzoni,2015-10-14 16:07:36+00:00
eugeValdano,mtizzoni,2015-10-28 09:48:52+00:00
eugeValdano,mtizzoni,2015-12-10 18:53:15+00:00
eugeValdano,mtizzoni,2015-12-10 19:05:31+00:00
eugeValdano,mtizzoni,2015-12-10 19:29:51+00:00
eugeValdano,mtizzoni,2016-09-19 15:34:18+00:00
eugeValdano,net_science,2015-06-01 16:03:03+00:00
eugeValdano,vcolizza,2018-06-11 17:25:24+00:00
ewancolman,IacopoIacopini,2018-06-11 14:11:27+00:00
ewancolman,NetContagions,2018-01-10 00:11:03+00:00
ewancolman,NetContagions,2018-04-19 11:47:45+00:00
ewancolman,NetContagions,2018-06-11 09:05:44+00:00
ewancolman,SophieMeakin,2018-06-11 18:24:17+00:00
ewancolman,bansallab,2017-12-08 23:52:16+00:00
ewancolman,bansallab,2018-01-10 17:42:33+00:00
ewancolman,bansallab,2018-02-25 14:56:34+00:00
ewancolman,bansallab,2018-05-17 14:58:32+00:00
ewancolman,bansallab,2018-05-25 20:58:56+00:00
ewancolman,juniperlov,2018-06-11 14:12:44+00:00
ewancolman,manlius84,2018-01-13 18:43:13+00:00
ewancolman,manlius84,2018-01-24 17:42:44+00:00
ewancolman,marianobegue,2018-06-08 08:32:20+00:00
ewancolman,net_science,2018-01-16 08:13:09+00:00
ewancolman,netsci2018,2017-11-27 21:04:20+00:00
ewancolman,pratha_sah,2018-05-18 15:52:14+00:00
ewancolman,ryanjgallag,2018-04-06 00:44:00+00:00
ewancolman,svscarpino,2017-12-19 12:44:26+00:00
ewancolman,svscarpino,2018-03-09 03:05:52+00:00
ewancolman,svscarpino,2018-03-15 11:29:27+00:00
fariba_k,GuidoCaldarelli,2018-02-28 10:37:45+00:00
fariba_k,IceLab_umea,2018-06-08 12:04:07+00:00
fariba_k,PiratePeel,2018-04-03 05:18:51+00:00
fariba_k,PiratePeel,2018-05-15 12:52:34+00:00
fariba_k,a_baronca,2017-05-10 13:49:42+00:00
fariba_k,a_baronca,2017-07-21 09:40:47+00:00
fariba_k,a_baronca,2017-10-13 13:32:20+00:00
fariba_k,a_baronca,2017-11-22 07:46:31+00:00
fariba_k,a_baronca,2018-06-08 06:51:46+00:00
fariba_k,aaronclauset,2017-11-16 15:26:29+00:00
fariba_k,aaronclauset,2018-05-17 17:07:49+00:00
fariba_k,aaronclauset,2018-05-31 14:58:42+00:00
fariba_k,ciro,2017-12-13 13:30:39+00:00
fariba_k,ciro,2018-03-29 21:33:38+00:00
fariba_k,cosnet_bifi,2017-07-21 09:16:58+00:00
fariba_k,cosnet_bifi,2018-04-06 11:29:10+00:00
fariba_k,dan_marinazzo,2017-05-10 13:40:04+00:00
fariba_k,jabawack,2017-10-26 03:36:01+00:00
fariba_k,lajello,2017-11-16 11:22:08+00:00
fariba_k,lajello,2017-11-17 11:20:39+00:00
fariba_k,marco_java,2018-04-05 15:19:18+00:00
fariba_k,mszll,2018-03-15 12:28:07+00:00
fariba_k,net_science,2018-03-08 08:19:21+00:00
fariba_k,net_science,2018-04-10 07:13:08+00:00
fariba_k,net_science,2018-06-12 07:05:24+00:00
fariba_k,netsci2018,2017-11-27 20:43:48+00:00
fariba_k,robysinatra,2017-09-12 06:24:44+00:00
fariba_k,robysinatra,2018-06-11 12:57:21+00:00
fariba_k,ronaldomenezes,2017-06-22 18:35:33+00:00
fariba_k,trovdimi,2018-05-09 07:11:34+00:00
fariba_k,vcolizza,2017-06-23 04:06:10+00:00
fariba_k,vcolizza,2017-09-01 18:46:03+00:00
fariba_k,vcolizza,2017-11-09 08:39:21+00:00
fariba_k,vcolizza,2017-11-16 14:19:12+00:00
fede7j,CGraciaLazaro,2018-04-09 10:16:25+00:00
fede7j,GuidoCaldarelli,2018-04-10 20:36:22+00:00
fede7j,IacopoIacopini,2018-06-11 14:11:27+00:00
fede7j,KoljaKleineberg,2018-04-26 15:19:19+00:00
fede7j,MangioniG,2018-03-07 15:10:50+00:00
fede7j,PiratePeel,2018-03-08 17:23:51+00:00
fede7j,PiratePeel,2018-04-03 05:18:51+00:00
fede7j,PiratePeel,2018-06-03 17:48:01+00:00
fede7j,_AlexArenas,2018-05-16 10:48:30+00:00
fede7j,_AlexArenas,2018-05-16 10:54:58+00:00
fede7j,a_baronca,2018-04-09 10:39:02+00:00
fede7j,a_baronca,2018-06-08 06:51:46+00:00
fede7j,aaronclauset,2018-05-09 19:52:59+00:00
fede7j,aaronclauset,2018-06-12 07:16:57+00:00
fede7j,ciro,2018-06-08 13:25:41+00:00
fede7j,cosnet_bifi,2018-03-28 08:36:08+00:00
fede7j,cosnet_bifi,2018-04-11 10:33:56+00:00
fede7j,cosnet_bifi,2018-04-25 08:12:27+00:00
fede7j,cosnet_bifi,2018-05-09 07:54:24+00:00
fede7j,cosnet_bifi,2018-06-11 17:02:57+00:00
fede7j,dan_marinazzo,2018-06-09 15:09:37+00:00
fede7j,lucpappalard,2018-03-13 10:31:16+00:00
fede7j,lucpappalard,2018-06-08 07:10:28+00:00
fede7j,manlius84,2018-04-09 06:52:10+00:00
fede7j,marco_java,2018-04-05 15:19:18+00:00
fede7j,mszll,2018-03-28 16:40:21+00:00
fede7j,mszll,2018-03-29 13:16:35+00:00
fede7j,mszll,2018-05-04 12:10:14+00:00
fede7j,mszll,2018-05-09 07:36:51+00:00
fede7j,mszll,2018-06-06 06:39:10+00:00
fede7j,net_science,2018-03-08 08:20:14+00:00
fede7j,net_science,2018-03-20 07:34:59+00:00
fede7j,netsci2018,2018-04-06 13:37:38+00:00
fede7j,netsci2018,2018-06-04 09:00:01+00:00
fede7j,robysinatra,2018-03-14 20:14:30+00:00
fede7j,robysinatra,2018-06-11 12:57:21+00:00
fede7j,spornslab,2018-06-08 14:30:53+00:00
fede7j,tiagopeixoto,2018-03-07 12:07:59+00:00
fede7j,vcolizza,2018-06-11 17:25:24+00:00
frankolken,JacobBiamonte,2018-06-10 04:36:17+00:00
frankolken,NetContagions,2018-06-11 12:33:13+00:00
frankolken,ciro,2018-06-08 13:25:41+00:00
frankolken,fede7j,2018-06-10 07:53:31+00:00
frankolken,manlius84,2018-06-10 07:24:16+00:00
frankolken,mtizzoni,2018-06-10 13:04:23+00:00
frankolken,net_science,2018-06-08 06:52:47+00:00
frankolken,netsci2018,2018-06-09 19:13:53+00:00
frankolken,spornslab,2018-06-10 13:33:57+00:00
frankolken,svscarpino,2018-06-11 10:03:04+00:00
frankolken,svscarpino,2018-06-11 10:53:59+00:00
jabawack,ParagonSci_Inc,2018-03-26 21:30:35+00:00
jabawack,ParagonSci_Inc,2018-04-25 14:11:32+00:00
jabawack,ParagonSci_Inc,2018-04-29 18:51:10+00:00
jabawack,USC_ISI,2018-03-01 18:17:00+00:00
jabawack,USC_ISI,2018-04-13 22:47:29+00:00
jabawack,USC_ISI,2018-06-08 22:23:22+00:00
jabawack,aaronclauset,2018-05-17 17:07:49+00:00
jabawack,dc_moyer,2018-05-26 01:50:39+00:00
jabawack,deaneckles,2018-03-24 18:56:04+00:00
jabawack,emanudelfava,2018-06-11 07:19:48+00:00
jabawack,robysinatra,2018-06-11 12:57:21+00:00
jabawack,ryanjgallag,2018-03-09 17:12:11+00:00
jabawack,ryanjgallag,2018-03-22 22:03:34+00:00
jabawack,ryanjgallag,2018-04-18 10:22:10+00:00
jabawack,ryanjgallag,2018-04-27 18:21:35+00:00
jabawack,svscarpino,2018-05-05 11:17:53+00:00
jabawack,tinaeliassi,2018-04-14 01:05:21+00:00
jacrickets,cosnet_bifi,2018-02-07 15:38:31+00:00
jefferywang0429,jefferywang0429,2017-03-12 16:50:16+00:00
jefferywang0429,jefferywang0429,2018-03-17 06:05:48+00:00
joergheber,LeonieMueck,2018-03-02 05:45:13+00:00
joergheber,LeonieMueck,2018-03-07 19:59:43+00:00
joergheber,LeonieMueck,2018-03-07 20:24:11+00:00
joergheber,LeonieMueck,2018-03-25 12:49:21+00:00
joergheber,LeonieMueck,2018-04-19 19:21:22+00:00
joergheber,LeonieMueck,2018-04-23 13:26:38+00:00
joergheber,LeonieMueck,2018-04-25 17:21:34+00:00
joergheber,LeonieMueck,2018-04-25 17:38:02+00:00
joergheber,LeonieMueck,2018-04-25 17:42:26+00:00
joergheber,LeonieMueck,2018-04-26 00:22:47+00:00
joergheber,LeonieMueck,2018-04-30 14:07:18+00:00
joergheber,LeonieMueck,2018-04-30 14:10:00+00:00
joergheber,LeonieMueck,2018-06-11 13:18:08+00:00
joergheber,PLOS,2018-04-25 18:09:30+00:00
joergheber,PLOSONE,2018-04-17 14:59:54+00:00
joergheber,PLOSONE,2018-05-06 14:51:56+00:00
joergheber,joergheber,2018-04-18 17:45:18+00:00
juniperlov,LHDnets,2018-06-07 18:23:17+00:00
juniperlov,LHDnets,2018-06-09 09:34:35+00:00
juniperlov,LHDnets,2018-06-10 14:26:00+00:00
juniperlov,LHDnets,2018-06-10 14:31:19+00:00
juniperlov,NetContagions,2018-06-11 06:58:42+00:00
juniperlov,NetContagions,2018-06-11 08:01:50+00:00
juniperlov,NetContagions,2018-06-11 09:05:44+00:00
juniperlov,NetContagions,2018-06-11 09:23:20+00:00
juniperlov,NetContagions,2018-06-11 10:31:38+00:00
juniperlov,NetContagions,2018-06-11 10:46:34+00:00
juniperlov,PLOSONE,2018-06-11 06:07:14+00:00
juniperlov,PiratePeel,2018-06-11 10:19:21+00:00
juniperlov,PiratePeel,2018-06-11 13:39:11+00:00
juniperlov,SamuelJenness,2018-06-11 12:47:46+00:00
juniperlov,TheRealShankar,2018-06-10 15:19:08+00:00
juniperlov,aaronclauset,2018-06-11 07:36:25+00:00
juniperlov,lucpappalard,2018-06-11 12:17:32+00:00
juniperlov,mtizzoni,2018-06-11 09:27:06+00:00
juniperlov,mtizzoni,2018-06-11 10:13:55+00:00
juniperlov,mtizzoni,2018-06-11 10:47:58+00:00
juniperlov,mtizzoni,2018-06-11 13:23:55+00:00
juniperlov,mtizzoni,2018-06-11 14:12:52+00:00
juniperlov,netsci2018,2018-06-07 08:41:00+00:00
juniperlov,ryanjgallag,2018-06-10 14:25:53+00:00
juniperlov,svscarpino,2018-06-10 11:04:51+00:00
juniperlov,svscarpino,2018-06-11 07:05:51+00:00
juniperlov,svscarpino,2018-06-11 08:14:14+00:00
juniperlov,svscarpino,2018-06-11 10:03:04+00:00
juniperlov,svscarpino,2018-06-11 10:50:55+00:00
juniperlov,svscarpino,2018-06-11 10:53:59+00:00
juniperlov,svscarpino,2018-06-11 12:19:27+00:00
juniperlov,tinaeliassi,2018-06-11 16:08:12+00:00
juniperlov,vcolizza,2018-06-09 18:43:59+00:00
juniperlov,vcolizza,2018-06-11 11:13:56+00:00
kristamenglish,cosnet_bifi,2018-06-10 13:08:29+00:00
laetitiagvn,a_baronca,2016-07-22 12:23:00+00:00
laetitiagvn,leoferres,2016-06-14 23:19:49+00:00
laetitiagvn,mtizzoni,2018-04-23 08:29:59+00:00
lajello,FrancescoBonchi,2018-04-25 02:57:53+00:00
lajello,a_baronca,2018-04-26 13:15:46+00:00
lajello,a_baronca,2018-05-23 07:27:25+00:00
lajello,a_baronca,2018-06-08 06:51:46+00:00
lajello,a_baronca,2018-06-11 13:18:08+00:00
lajello,ciro,2018-04-26 10:08:04+00:00
lajello,ciro,2018-05-03 15:15:49+00:00
lajello,ciro,2018-06-03 08:59:36+00:00
lajello,ciro,2018-06-07 10:24:55+00:00
lajello,cosnet_bifi,2018-06-10 13:08:29+00:00
lajello,elisa_omodei,2018-06-04 17:27:45+00:00
lajello,emanudelfava,2018-06-11 10:27:57+00:00
lajello,mtizzoni,2018-05-23 10:15:34+00:00
lajello,mtizzoni,2018-06-10 13:04:23+00:00
lajello,mtizzoni,2018-06-11 10:13:55+00:00
lajello,net_science,2018-05-29 09:17:52+00:00
lajello,net_science,2018-06-11 12:41:41+00:00
lajello,netsci2018,2018-05-08 08:38:23+00:00
lajello,netsci2018,2018-05-25 15:36:42+00:00
lajello,netsci2018,2018-06-01 13:46:24+00:00
lajello,netsci2018,2018-06-06 15:12:43+00:00
lajello,robysinatra,2018-06-11 12:57:21+00:00
lajello,tinaeliassi,2018-04-27 15:10:30+00:00
lajello,tinaeliassi,2018-05-09 18:55:55+00:00
leoferres,FrancescoBonchi,2018-05-25 14:17:45+00:00
leoferres,FrancescoBonchi,2018-05-26 08:51:28+00:00
leoferres,ISI_Fondazione,2018-06-08 10:53:20+00:00
leoferres,ciro,2018-05-30 13:52:23+00:00
leoferres,ciro,2018-05-30 14:31:29+00:00
leoferres,ciro,2018-05-30 14:55:34+00:00
leoferres,ciro,2018-05-31 13:57:08+00:00
leoferres,ciro,2018-06-03 08:59:36+00:00
leoferres,ciro,2018-06-07 10:24:55+00:00
leoferres,ciro,2018-06-08 13:25:41+00:00
leoferres,elisa_omodei,2018-06-04 17:27:45+00:00
leoferres,emanudelfava,2018-06-11 10:27:57+00:00
leoferres,mtizzoni,2018-05-23 09:40:46+00:00
leoferres,mtizzoni,2018-05-23 10:15:34+00:00
leoferres,mtizzoni,2018-06-05 09:13:15+00:00
leoferres,mtizzoni,2018-06-10 13:04:23+00:00
leoferres,mtizzoni,2018-06-11 09:27:06+00:00
leoferres,mtizzoni,2018-06-11 10:13:55+00:00
leoferres,svscarpino,2018-06-11 07:05:51+00:00
leriomaggio,Giuseppe_Jurman,2018-06-06 13:41:22+00:00
leriomaggio,Giuseppe_Jurman,2018-06-09 12:57:23+00:00
leriomaggio,Giuseppe_Jurman,2018-06-11 16:17:06+00:00
leriomaggio,Giuseppe_Jurman,2018-06-11 16:29:34+00:00
leriomaggio,lucpappalard,2018-05-23 21:51:16+00:00
leriomaggio,lucpappalard,2018-06-08 19:04:04+00:00
leriomaggio,manlius84,2018-05-30 16:05:25+00:00
leriomaggio,manlius84,2018-06-02 07:07:47+00:00
leriomaggio,manlius84,2018-06-07 13:18:30+00:00
leriomaggio,manlius84,2018-06-09 16:02:53+00:00
leriomaggio,manlius84,2018-06-10 07:24:16+00:00
lucpappalard,GuidoCaldarelli,2018-04-15 18:55:14+00:00
lucpappalard,GuidoCaldarelli,2018-04-15 18:58:00+00:00
lucpappalard,GuidoCaldarelli,2018-05-01 09:59:14+00:00
lucpappalard,GuidoCaldarelli,2018-05-23 10:45:25+00:00
lucpappalard,ISI_Fondazione,2018-06-11 14:05:43+00:00
lucpappalard,a_baronca,2018-05-23 07:27:25+00:00
lucpappalard,ciro,2018-05-02 18:51:38+00:00
lucpappalard,jabawack,2018-05-10 18:34:04+00:00
lucpappalard,leriomaggio,2018-04-26 19:17:50+00:00
lucpappalard,mesosbrodleto,2018-04-15 14:24:07+00:00
lucpappalard,mesosbrodleto,2018-04-16 12:48:00+00:00
lucpappalard,mesosbrodleto,2018-04-20 19:08:15+00:00
lucpappalard,mesosbrodleto,2018-05-03 01:17:22+00:00
lucpappalard,mtizzoni,2018-05-23 10:15:34+00:00
lucpappalard,net__worker,2018-05-29 00:47:18+00:00
lucpappalard,net_science,2018-04-16 05:22:17+00:00
lucpappalard,net_science,2018-04-24 13:13:27+00:00
lucpappalard,net_science,2018-05-01 11:37:19+00:00
lucpappalard,robysinatra,2018-06-11 12:57:21+00:00
luyibov,GuidoCaldarelli,2017-01-13 09:41:04+00:00
luyibov,JacobBiamonte,2018-02-22 09:29:29+00:00
luyibov,RenaudLambiotte,2016-12-13 04:57:17+00:00
luyibov,_AlexArenas,2017-12-20 11:32:26+00:00
luyibov,a_baronca,2016-09-01 09:30:24+00:00
luyibov,cosnet_bifi,2017-06-15 22:55:33+00:00
luyibov,cosnet_bifi,2018-04-25 08:12:27+00:00
luyibov,luyibov,2017-05-02 21:33:36+00:00
luyibov,manlius84,2016-08-23 06:25:26+00:00
luyibov,mattk7,2016-07-27 21:01:09+00:00
luyibov,net_science,2018-02-22 19:02:49+00:00
luyibov,spornslab,2016-12-06 18:33:21+00:00
luyibov,tiagopeixoto,2017-11-19 09:37:13+00:00
luyibov,tiagopeixoto,2018-01-16 15:22:50+00:00
luyibov,tinaeliassi,2016-12-01 16:15:15+00:00
manlius84,Giuseppe_Jurman,2018-06-06 13:41:22+00:00
manlius84,Giuseppe_Jurman,2018-06-09 12:57:23+00:00
manlius84,Giuseppe_Jurman,2018-06-11 16:29:34+00:00
manlius84,IacopoIacopini,2018-06-11 14:11:27+00:00
manlius84,JacobBiamonte,2018-06-02 11:10:26+00:00
manlius84,JacobBiamonte,2018-06-07 14:52:50+00:00
manlius84,JacobBiamonte,2018-06-10 04:36:17+00:00
manlius84,JacobBiamonte,2018-06-10 04:52:09+00:00
manlius84,JacobBiamonte,2018-06-10 07:02:51+00:00
manlius84,MangioniG,2018-05-30 21:01:26+00:00
manlius84,PiratePeel,2018-06-03 17:48:01+00:00
manlius84,PiratePeel,2018-06-11 15:37:06+00:00
manlius84,PiratePeel,2018-06-11 16:31:58+00:00
manlius84,_AlexArenas,2018-05-29 13:09:42+00:00
manlius84,_AlexArenas,2018-06-08 08:01:56+00:00
manlius84,a_baronca,2018-05-23 07:27:25+00:00
manlius84,a_baronca,2018-05-30 16:44:04+00:00
manlius84,a_baronca,2018-06-08 06:51:46+00:00
manlius84,a_baronca,2018-06-10 12:47:48+00:00
manlius84,a_baronca,2018-06-11 13:18:08+00:00
manlius84,anduviera,2018-06-02 14:18:57+00:00
manlius84,dan_marinazzo,2018-05-20 18:42:50+00:00
manlius84,dan_marinazzo,2018-06-03 16:20:29+00:00
manlius84,dan_marinazzo,2018-06-06 06:23:36+00:00
manlius84,dan_marinazzo,2018-06-11 09:55:38+00:00
manlius84,dan_marinazzo,2018-06-11 11:30:22+00:00
manlius84,fede7j,2018-06-10 07:53:31+00:00
manlius84,fede7j,2018-06-11 12:45:56+00:00
manlius84,jabawack,2018-05-31 23:04:43+00:00
manlius84,marco_java,2018-05-30 16:26:46+00:00
manlius84,mtizzoni,2018-05-23 10:15:34+00:00
manlius84,robysinatra,2018-06-11 12:57:21+00:00
manlius84,tiagopeixoto,2018-05-22 12:20:04+00:00
manlius84,tiagopeixoto,2018-05-30 16:22:58+00:00
manlius84,tiagopeixoto,2018-05-31 07:28:14+00:00
manlius84,vcolizza,2018-06-01 19:37:33+00:00
manlius84,vcolizza,2018-06-08 09:26:43+00:00
manlius84,vcolizza,2018-06-10 15:06:02+00:00
manlius84,vcolizza,2018-06-11 17:25:24+00:00
marco_java,Giuseppe_Jurman,2018-06-11 16:29:34+00:00
marco_java,GuidoCaldarelli,2018-06-09 19:13:51+00:00
marco_java,GuidoCaldarelli,2018-06-11 11:30:54+00:00
marco_java,GuidoCaldarelli,2018-06-11 12:27:04+00:00
marco_java,GuidoCaldarelli,2018-06-12 05:14:13+00:00
marco_java,JacobBiamonte,2018-06-10 04:36:17+00:00
marco_java,JacobBiamonte,2018-06-10 04:52:09+00:00
marco_java,PLOSONE,2018-06-04 18:40:05+00:00
marco_java,_AlexArenas,2018-06-08 08:01:56+00:00
marco_java,_AlexArenas,2018-06-08 09:37:35+00:00
marco_java,anduviera,2018-06-02 14:18:57+00:00
marco_java,cosnet_bifi,2018-06-10 13:08:29+00:00
marco_java,cosnet_bifi,2018-06-11 17:02:57+00:00
marco_java,fede7j,2018-06-10 07:53:31+00:00
marco_java,jabawack,2018-06-10 18:12:04+00:00
marco_java,lucpappalard,2018-06-08 07:10:28+00:00
marco_java,manlius84,2018-06-07 16:16:12+00:00
marco_java,manlius84,2018-06-08 17:03:42+00:00
marco_java,net_science,2018-06-08 06:52:47+00:00
marco_java,net_science,2018-06-11 12:41:41+00:00
marco_java,netsci2018,2018-06-04 09:00:01+00:00
marco_java,robysinatra,2018-06-11 12:53:54+00:00
marco_java,robysinatra,2018-06-11 12:57:21+00:00
marianobegue,RenaudLambiotte,2017-08-30 08:19:04+00:00
marianobegue,anduviera,2017-09-08 07:49:46+00:00
